Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,AgeGroup
1,1,1,0.7486805730082935,1,0,0.14687821814567664,1,0.1,0,3
1,3,1,0.3465694898215632,0,0,0.014110458666029575,1,0.0,1,2
1,3,1,0.3465694898215632,0,0,0.015126992566498259,2,0.0,1,2
1,1,1,0.2963056044232219,0,0,0.13526459159462315,1,0.0,1,2
1,1,0,0.3088715757728072,1,0,0.1082149914547131,1,0.1,0,2
0,3,0,0.22090977632570996,1,0,0.012678957201736696,0,0.1,0,1
0,3,0,0.23347574767529528,0,0,0.015712553569072387,0,0.0,1,2
0,1,0,0.2711736617240513,0,0,0.2647385704347907,1,0.0,1,2
0,3,1,0.032420206081930136,3,1,0.04113566043083236,0,0.4,0,0
1,1,1,0.3465694898215632,1,0,0.16038672010106,1,0.1,0,2
1,3,1,0.2711736617240513,0,0,0.014151057562208049,0,0.0,1,2
0,1,0,0.33400351847197784,0,2,0.41282050681475896,1,0.2,0,2
0,3,0,0.24604171902488062,0,0,0.007831878409428937,1,0.0,1,2
0,3,0,0.23347574767529528,0,0,0.015175789316712771,0,0.0,1,2
1,1,1,0.5224930887157577,0,0,0.4440992237022602,1,0.0,1,3
1,3,1,0.007288263382759489,0,2,0.030725752114070404,1,0.2,0,0
0,3,0,0.39683337521990447,0,0,0.015468569817999833,0,0.0,1,2
1,1,1,0.43453128926866047,1,0,0.10149724044618187,0,0.1,0,2
0,3,0,0.3465694898215632,0,0,0.015411575213749284,0,0.0,1,2
0,2,0,0.22090977632570996,0,0,0.1434624456306609,0,0.0,1,1
0,3,0,0.007288263382759489,5,2,0.09154270340242172,0,0.7,0,0
1,2,1,0.4470972606182458,0,0,0.025374310111545468,0,0.0,1,3
0,3,0,0.3465694898215632,0,0,0.015086393670319786,2,0.0,1,2
1,2,1,0.20834380497612465,0,0,0.023422440102965045,1,0.0,1,1
1,1,0,0.4470972606182458,1,2,0.23422440102965045,0,0.3,0,3
1,3,0,0.2586076903744659,0,0,0.015216388212891242,0,0.0,1,2
0,3,0,0.3465694898215632,2,0,0.015468569817999833,0,0.2,0,2
1,1,1,0.2837396330736366,1,0,0.22109807522194713,1,0.1,0,2
1,3,1,0.2963056044232219,0,2,0.03259622914329302,0,0.2,0,2
0,3,0,0.2711736617240513,0,0,0.015216388212891242,0,0.0,1,2
0,3,1,0.38426740387031916,0,0,0.015330377421392339,0,0.0,1,2
0,2,0,0.572756974114099,0,0,0.050748620223090936,0,0.0,1,3
0,2,0,0.2837396330736366,0,0,0.020494635090094415,0,0.0,1,2
1,2,1,0.3465694898215632,0,0,0.02469115560854232,0,0.0,1,2
1,3,0,0.4847951746670017,0,0,0.015468569817999833,0,0.0,1,3
0,3,0,0.32143754712239253,0,0,0.015712553569072387,0,0.0,1,2
0,3,1,0.2586076903744659,1,0,0.019177122834302632,0,0.1,0,2
0,3,0,0.3465694898215632,1,0,0.030937139635999665,0,0.1,0,2
0,3,1,0.24604171902488062,0,0,0.016908073949327893,0,0.0,1,2
0,2,0,0.42196531791907516,1,0,0.04098927018018883,0,0.1,0,2
0,3,0,0.6355868308620256,0,0,0.015126992566498259,0,0.0,1,3
1,2,0,0.032420206081930136,1,1,0.03659756266088288,0,0.2,0,0
0,3,0,0.2586076903744659,0,0,0.015175789316712771,0,0.0,1,2
0,3,1,0.3465694898215632,3,1,0.04970768794751499,0,0.4,0,2
0,3,0,0.3465694898215632,0,0,0.015411575213749284,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.013386510079847098,2,0.0,1,2
1,1,1,0.4093993465694898,1,0,0.17566830077223786,2,0.1,0,2
0,2,0,0.3465694898215632,0,0,0.0,0,0.0,1,2
1,3,0,0.5476250314149284,0,0,0.015468569817999833,0,0.0,1,3
0,3,1,0.3465694898215632,0,0,0.015712553569072387,0,0.0,1,2
1,2,1,0.42196531791907516,1,1,0.06343577527886367,0,0.2,0,2
1,2,1,0.22090977632570996,0,2,0.025374310111545468,0,0.2,0,1
0,2,0,0.37170143252073384,0,0,0.025374310111545468,0,0.0,1,2
0,3,1,0.12038200552902739,0,2,0.04713766070721715,0,0.2,0,0
0,3,0,0.3465694898215632,0,0,0.015411575213749284,1,0.0,1,2
0,3,0,0.2586076903744659,0,0,0.015094396337354966,2,0.0,1,2
0,3,0,0.35913546117114853,0,0,0.015370976317570811,0,0.0,1,2
0,3,1,0.3465694898215632,1,1,0.028106928123558056,0,0.2,0,2
0,3,0,0.22090977632570996,1,1,0.039452172548431745,0,0.2,0,1
0,3,0,0.3465694898215632,0,0,0.014151057562208049,0,0.0,1,2
1,2,1,0.3465694898215632,1,0,0.050748620223090936,0,0.1,0,2
1,2,1,0.23347574767529528,0,0,0.050748620223090936,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.015126992566498259,2,0.0,1,2
1,3,0,0.39683337521990447,0,0,0.015712553569072387,0,0.0,1,2
1,1,0,0.3465694898215632,0,0,0.051822148727810165,0,0.0,1,2
1,3,1,0.3465694898215632,1,0,0.031425107138144774,0,0.1,0,2
1,2,1,0.5224930887157577,1,0,0.050748620223090936,0,0.1,0,3
0,3,0,0.20834380497612465,0,0,0.013907073811135496,0,0.0,1,1
0,1,0,0.6230208595124404,1,0,0.1091095334796455,0,0.1,0,3
1,1,1,0.17064589092736868,1,2,0.23422440102965045,0,0.3,0,1
0,3,1,0.2586076903744659,2,2,0.06709553154495196,0,0.4,0,2
1,2,1,0.2963056044232219,2,3,0.03659756266088288,0,0.5,0,2
0,1,0,0.7989444584066349,1,4,0.5133418122566505,0,0.5,0,4
0,2,0,0.38426740387031916,0,0,0.020494635090094415,0,0.0,1,2
1,2,1,0.5601910027645137,1,1,0.05123658772523604,0,0.2,0,3
0,3,0,0.24604171902488062,0,0,0.018542765081513996,0,0.0,1,2
0,3,0,0.3088715757728072,1,0,0.015175789316712771,0,0.1,0,2
1,2,1,0.3465694898215632,0,0,0.025374310111545468,0,0.0,1,2
1,3,0,0.3465694898215632,0,0,0.015834545444608664,0,0.0,1,2
1,1,0,0.04498617743151546,0,2,0.15977676072337862,0,0.2,0,0
1,2,1,0.15807991957778336,0,1,0.0380614651673182,0,0.1,0,1
1,1,0,0.42196531791907516,0,0,0.051822148727810165,0,0.0,1,2
1,3,1,0.05755214878110078,2,1,0.03758969818624431,1,0.3,0,0
1,1,0,0.648152802211611,0,0,0.05953203526170282,0,0.0,1,3
0,2,0,0.4470972606182458,1,2,0.05416439273810667,0,0.3,0,3
0,3,0,0.3465694898215632,1,0,0.03897240290032268,0,0.1,0,2
0,1,0,0.37170143252073384,0,0,0.05416439273810667,1,0.0,1,2
1,1,0,0.610454888162855,1,0,0.17391981561855152,1,0.1,0,3
0,3,0,0.3465694898215632,0,0,0.015712553569072387,0,0.0,1,2
1,3,0,0.35913546117114853,0,0,0.015411575213749284,1,0.0,1,2
0,1,0,0.8115104297562201,0,0,0.051822148727810165,0,0.0,1,4
1,1,1,0.3465694898215632,1,0,0.10122885832000206,0,0.1,0,2
1,2,1,0.6230208595124404,0,0,0.020494635090094415,0,0.0,1,3
0,3,0,0.3465694898215632,0,0,0.015126992566498259,2,0.0,1,2
1,1,0,0.5978889168132696,0,0,0.051822148727810165,0,0.0,1,3
0,3,0,0.42196531791907516,0,0,0.015712553569072387,0,0.0,1,2
0,1,0,0.5853229454636844,0,0,0.07514699533034619,0,0.0,1,3
0,2,0,0.5978889168132696,0,0,0.025374310111545468,0,0.0,1,3
0,3,0,0.3465694898215632,0,0,0.015712553569072387,0,0.0,1,2
0,3,0,0.4722292033174164,0,0,0.013760683560491965,0,0.0,1,3
0,2,0,0.3465694898215632,0,0,0.0,0,0.0,1,2
0,1,0,0.6984166876099522,0,0,0.051822148727810165,0,0.0,1,3
0,3,0,0.3465694898215632,0,0,0.015078195816283748,2,0.0,1,2
1,3,1,0.004146770545363157,2,1,0.03758969818624431,1,0.3,0,0
0,3,0,0.3465694898215632,0,0,0.014151057562208049,0,0.0,1,2
0,3,0,0.4722292033174164,0,0,0.016908073949327893,0,0.0,1,3
1,2,1,0.4093993465694898,1,2,0.05416439273810667,0,0.3,0,2
1,2,1,0.2837396330736366,0,0,0.026919605597338588,1,0.0,1,2
0,3,1,0.2711736617240513,0,0,0.019201521209409888,0,0.0,1,2
0,1,0,0.3465694898215632,0,0,0.10149724044618187,0,0.0,1,2
0,2,0,0.42196531791907516,1,0,0.04098927018018883,0,0.1,0,2
0,3,0,0.35913546117114853,1,0,0.013752485706455927,0,0.1,0,2
0,3,0,0.2711736617240513,0,0,0.014679623960531627,0,0.0,1,2
1,3,1,0.01985423473234481,0,1,0.023983602730431916,0,0.1,0,0
0,3,0,0.10781603417944208,5,2,0.09154270340242172,0,0.7,0,0
0,2,0,0.3465694898215632,0,0,0.0,0,0.0,1,2
0,3,0,0.6230208595124404,0,0,0.015712553569072387,0,0.0,1,3
1,3,1,0.7863784870570495,0,0,0.018713553707264782,0,0.0,1,4
1,1,0,0.3088715757728072,1,0,0.17777475888549785,1,0.1,0,2
0,3,1,0.3465694898215632,3,1,0.04970768794751499,0,0.4,0,2
1,1,1,0.43453128926866047,1,0,0.17566830077223786,0,0.1,0,2
0,1,0,0.7235486303091229,0,0,0.057970539254838485,1,0.0,1,3
0,3,0,0.37170143252073384,0,0,0.015712553569072387,0,0.0,1,2
1,3,0,0.10781603417944208,1,1,0.031034733136428686,0,0.2,0,0
0,3,0,0.3465694898215632,1,0,0.03897240290032268,0,0.1,0,2
0,3,0,0.2586076903744659,0,0,0.014151057562208049,0,0.0,1,2
0,1,0,0.6858507162603669,0,0,0.05953203526170282,0,0.0,1,3
0,1,0,0.8869062578537321,0,0,0.09662576327876685,1,0.0,1,4
0,3,0,0.2586076903744659,0,0,0.015712553569072387,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.028220722145058292,1,0.0,1,2
1,1,1,0.6732847449107816,1,0,0.1527664244005612,1,0.1,0,3
0,3,0,0.3465694898215632,0,0,0.029473237129564348,0,0.0,1,2
0,1,1,0.3088715757728072,1,2,0.29580589980036276,0,0.3,0,2
0,3,0,0.2963056044232219,0,0,0.015216388212891242,0,0.0,1,2
0,3,0,0.20834380497612465,0,0,0.016908073949327893,0,0.0,1,1
0,3,1,0.2586076903744659,0,0,0.015126992566498259,2,0.0,1,2
0,3,1,0.3465694898215632,0,0,0.014891206669461744,2,0.0,1,2
0,3,1,0.4596632319678311,0,0,0.018713553707264782,0,0.0,1,3
1,1,1,0.19577783362653933,0,0,0.16883675574220638,0,0.0,1,1
0,1,0,0.22090977632570996,1,0,0.2125586439344078,1,0.1,0,1
1,2,1,0.4093993465694898,0,2,0.050748620223090936,0,0.2,0,2
1,1,0,0.3465694898215632,0,0,0.051822148727810165,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.04396587194327397,0,0.0,1,2
1,3,0,0.32143754712239253,0,0,0.11027245763075773,0,0.0,1,2
1,3,0,0.35913546117114853,0,0,0.015126992566498259,2,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.015712553569072387,0,0.0,1,2
1,1,0,0.4470972606182458,0,0,0.05130978285055781,0,0.0,1,3
1,1,1,0.6732847449107816,1,0,0.11594107850967697,1,0.1,0,3
0,3,0,0.2963056044232219,0,0,0.014630827210317115,0,0.0,1,2
0,1,0,0.5853229454636844,0,0,0.06640417918791278,0,0.0,1,3
1,2,1,0.42196531791907516,0,0,0.020494635090094415,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.04713766070721715,2,0.0,1,2
1,2,1,0.4470972606182458,1,0,0.050748620223090936,0,0.1,0,3
0,3,0,0.39683337521990447,0,0,0.015411575213749284,0,0.0,1,2
1,1,1,0.37170143252073384,0,0,0.18249984580226933,0,0.0,1,2
0,3,0,0.2711736617240513,0,0,0.015411575213749284,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.014102260811993537,1,0.0,1,2
1,1,1,0.5476250314149284,0,1,0.11316786160148591,1,0.1,0,3
0,3,0,0.3465694898215632,0,0,0.014110458666029575,1,0.0,1,2
0,3,0,0.5036441316913798,0,0,0.015126992566498259,2,0.0,1,3
1,2,1,0.6230208595124404,0,0,0.020494635090094415,0,0.0,1,3
0,1,0,0.3465694898215632,0,0,0.4328841690069588,0,0.0,1,2
0,3,0,0.4847951746670017,0,0,0.015468569817999833,0,0.0,1,3
0,2,0,0.2837396330736366,2,1,0.022446505098674834,0,0.3,0,2
1,2,1,0.01985423473234481,1,1,0.050748620223090936,0,0.2,0,0
0,3,0,0.3465694898215632,0,0,0.014110458666029575,1,0.0,1,2
0,3,0,0.20834380497612465,1,1,0.014110458666029575,1,0.2,0,1
1,3,1,0.3465694898215632,0,2,0.04364049521284361,1,0.2,0,2
0,3,1,0.37170143252073384,0,0,0.016908073949327893,0,0.0,1,2
1,2,1,0.08268409148027142,0,2,0.05123658772523604,0,0.2,0,0
0,1,0,0.5601910027645137,0,0,0.051822148727810165,0,0.0,1,3
1,1,1,0.37170143252073384,0,0,0.20772776566317125,1,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.028302115124416098,0,0.0,1,2
1,1,1,0.2711736617240513,0,2,0.09661756542473081,1,0.2,0,2
1,1,1,0.4470972606182458,0,2,0.13858277060920984,0,0.2,0,3
0,3,1,0.10781603417944208,4,2,0.06104473451835265,0,0.6,0,0
0,3,1,0.13294797687861273,4,2,0.06104473451835265,0,0.6,0,0
1,2,0,0.39683337521990447,1,0,0.050748620223090936,0,0.1,0,2
0,1,0,0.6230208595124404,1,0,0.20772776566317125,1,0.1,0,3
0,1,0,0.7989444584066349,0,0,0.050748620223090936,0,0.0,1,4
1,2,1,0.23347574767529528,1,0,0.050748620223090936,0,0.1,0,2
1,2,0,0.3465694898215632,0,0,0.02705779799394608,1,0.0,1,2
0,3,0,0.4093993465694898,1,1,0.04006213192611313,0,0.2,0,2
1,2,0,0.09525006282985675,1,1,0.07173122281533045,0,0.2,0,0
1,1,0,0.20834380497612465,0,2,0.21642978772242535,1,0.2,0,1
0,2,0,0.33400351847197784,0,0,0.050748620223090936,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.015281580671177828,2,0.0,1,2
1,3,0,0.2711736617240513,0,0,0.014102260811993537,1,0.0,1,2
1,3,1,0.2711736617240513,0,0,0.015175789316712771,0,0.0,1,2
0,1,0,0.7738125157074642,0,0,0.051822148727810165,0,0.0,1,4
1,1,1,0.5978889168132696,1,0,0.07729405233978466,1,0.1,0,3
0,1,0,0.3465694898215632,0,0,0.4440992237022602,1,0.0,1,2
1,1,1,0.4847951746670017,1,1,0.1554664461834305,0,0.2,0,3
1,3,1,0.4470972606182458,1,0,0.033962538149299316,0,0.1,0,3
0,3,0,0.3465694898215632,0,0,0.015126992566498259,2,0.0,1,2
0,3,0,0.4973611460165871,0,0,0.015411575213749284,0,0.0,1,3
0,2,0,0.3465694898215632,0,0,0.026350245115835676,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.015712553569072387,0,0.0,1,2
0,3,1,0.3465694898215632,0,0,0.015712553569072387,0,0.0,1,2
0,3,0,0.2963056044232219,2,0,0.04713766070721715,0,0.2,0,2
0,3,0,0.23347574767529528,0,0,0.015411575213749284,0,0.0,1,2
0,3,1,0.35913546117114853,0,4,0.04113566043083236,0,0.4,0,2
0,3,0,0.3465694898215632,0,0,0.014110458666029575,1,0.0,1,2
1,3,0,0.39683337521990447,0,0,0.015330377421392339,0,0.0,1,2
1,2,0,0.7738125157074642,0,0,0.020494635090094415,0,0.0,1,4
1,1,1,0.6607187735611962,2,0,0.10048070654571319,0,0.2,0,3
1,1,0,0.4470972606182458,0,0,0.051504969851415845,0,0.0,1,3
1,3,1,0.3465694898215632,0,0,0.015126992566498259,2,0.0,1,2
0,3,0,0.19577783362653933,0,0,0.015712553569072387,0,0.0,1,1
0,3,0,0.23347574767529528,0,0,0.028302115124416098,0,0.0,1,2
1,2,1,0.42196531791907516,0,0,0.025374310111545468,0,0.0,1,2
1,1,1,0.4847951746670017,1,0,0.1091095334796455,0,0.1,0,3
0,3,1,0.3465694898215632,1,0,0.028220722145058292,1,0.1,0,2
1,3,0,0.39683337521990447,0,0,0.015468569817999833,0,0.0,1,2
1,2,1,0.3088715757728072,1,1,0.05855610025741261,0,0.2,0,2
1,1,1,0.4847951746670017,1,1,0.21642978772242535,1,0.2,0,3
0,2,0,0.6732847449107816,0,0,0.050748620223090936,0,0.0,1,3
0,1,0,0.4470972606182458,0,0,0.07831878409428937,1,0.0,1,3
0,3,0,0.3465694898215632,0,0,0.017005667449756914,1,0.0,1,2
1,1,1,0.22090977632570996,0,2,0.1554664461834305,0,0.2,0,1
0,2,0,0.5853229454636844,0,0,0.029278050128706306,0,0.0,1,3
1,1,0,0.7486805730082935,1,1,0.15458810467956932,1,0.2,0,3
0,3,0,0.2711736617240513,0,0,0.015712553569072387,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.015712553569072387,0,0.0,1,2
0,3,0,0.43453128926866047,0,0,0.013907073811135496,0,0.0,1,2
1,1,1,0.648152802211611,1,0,0.1527664244005612,1,0.1,0,3
0,3,0,0.5853229454636844,0,0,0.014151057562208049,0,0.0,1,3
0,3,1,0.3465694898215632,0,2,0.015126992566498259,2,0.2,0,2
0,2,0,0.4596632319678311,1,0,0.050748620223090936,0,0.1,0,3
0,3,0,0.4470972606182458,1,1,0.04713766070721715,0,0.2,0,3
1,2,1,0.3465694898215632,0,0,0.06441171028315387,0,0.0,1,2
0,3,0,0.610454888162855,0,0,0.0,0,0.0,1,3
0,3,0,0.3465694898215632,0,0,0.014102260811993537,1,0.0,1,2
1,1,0,0.610454888162855,1,0,0.11111839809247648,1,0.1,0,3
1,2,1,0.2963056044232219,2,1,0.05270049023167135,0,0.3,0,2
0,3,0,0.3465694898215632,0,0,0.015411575213749284,0,0.0,1,2
0,1,0,0.3465694898215632,0,0,0.08275928836380983,0,0.0,1,2
0,3,0,0.5476250314149284,0,0,0.015712553569072387,0,0.0,1,3
1,1,0,0.43453128926866047,0,0,0.051822148727810165,1,0.0,1,2
0,3,0,0.4470972606182458,1,0,0.030351578633425542,0,0.1,0,3
0,3,0,0.37170143252073384,0,0,0.015411575213749284,0,0.0,1,2
1,1,0,0.33400351847197784,0,0,0.05953203526170282,0,0.0,1,2
1,2,1,0.2711736617240513,1,2,0.08115719346076702,1,0.3,0,2
1,1,1,0.4973611460165871,0,0,0.2995388511917728,0,0.0,1,3
0,3,1,0.4847951746670017,1,5,0.06104473451835265,0,0.6,0,3
0,3,0,0.3465694898215632,0,0,0.013760683560491965,0,0.0,1,2
1,3,1,0.3465694898215632,1,0,0.030253985132996517,2,0.1,0,2
0,3,0,0.3465694898215632,0,0,0.015126992566498259,2,0.0,1,2
0,3,0,0.43453128926866047,0,0,0.015712553569072387,0,0.0,1,2
1,2,1,0.2963056044232219,1,2,0.12687155055772734,0,0.3,0,2
0,3,0,0.42196531791907516,1,1,0.028106928123558056,0,0.2,0,2
0,3,1,0.32143754712239253,1,0,0.031425107138144774,0,0.1,0,2
1,2,1,0.04498617743151546,2,1,0.0761229303346364,0,0.3,0,0
0,2,0,0.32143754712239253,0,0,0.020494635090094415,0,0.0,1,2
0,3,0,0.33400351847197784,1,0,0.028212719478023115,1,0.1,0,2
1,1,0,0.5224930887157577,1,0,0.10257896680493714,0,0.1,0,3
1,3,0,0.24604171902488062,1,1,0.030725752114070404,1,0.2,0,2
0,3,0,0.2586076903744659,0,0,0.015330377421392339,0,0.0,1,2
0,3,0,0.2586076903744659,0,0,0.031425107138144774,0,0.0,1,2
0,1,0,0.7612465443578789,0,0,0.06308600017332605,0,0.0,1,4
0,2,0,0.7109826589595376,0,0,0.024105594605968193,2,0.0,1,3
1,1,1,0.2586076903744659,0,0,0.15216446768991498,0,0.0,1,2
0,3,0,0.32143754712239253,0,0,0.015411575213749284,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.015094396337354966,2,0.0,1,2
1,1,0,1.0,0,0,0.05855610025741261,0,0.0,1,4
0,3,0,0.6355868308620256,0,0,0.013768881414528002,0,0.0,1,3
1,1,0,0.39683337521990447,0,0,0.05953203526170282,1,0.0,1,2
0,1,0,0.3465694898215632,0,0,0.0,0,0.0,1,2
0,3,1,0.10781603417944208,3,2,0.05445717323939373,0,0.5,0,0
1,2,1,0.3465694898215632,0,0,0.025374310111545468,0,0.0,1,2
0,3,0,0.39683337521990447,0,0,0.015468569817999833,0,0.0,1,2
0,2,0,0.38426740387031916,1,1,0.05123658772523604,0,0.2,0,2
0,3,1,0.5099271173661724,0,5,0.07746484096553544,0,0.5,0,3
0,3,0,0.3465694898215632,1,0,0.031425107138144774,0,0.1,0,2
0,3,0,0.24604171902488062,0,0,0.015330377421392339,0,0.0,1,2
1,1,1,0.2963056044232219,0,0,0.13526459159462315,1,0.0,1,2
0,3,1,0.01985423473234481,3,2,0.05445717323939373,0,0.5,0,0
1,3,0,0.3465694898215632,0,0,0.11027245763075773,0,0.0,1,2
1,3,1,0.004146770545363157,2,1,0.03758969818624431,1,0.3,0,0
1,1,0,0.5978889168132696,1,0,0.1497654242623688,1,0.1,0,3
0,3,0,0.23347574767529528,0,0,0.015411575213749284,0,0.0,1,2
1,1,0,0.6984166876099522,0,0,0.06929138530460492,1,0.0,1,3
0,3,0,0.3465694898215632,0,0,0.014736618564782174,0,0.0,1,2
1,3,1,0.2837396330736366,0,0,0.014736618564782174,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.015411575213749284,0,0.0,1,2
1,2,1,0.22090977632570996,0,1,0.04489301019734967,0,0.1,0,1
0,3,0,0.2586076903744659,0,0,0.01646070534336126,0,0.0,1,2
1,3,1,0.3465694898215632,0,0,0.015281580671177828,2,0.0,1,2
0,3,1,0.22090977632570996,0,0,0.013175122557917838,2,0.0,1,1
0,2,0,0.2963056044232219,2,0,0.1434624456306609,0,0.2,0,2
0,3,0,0.3465694898215632,0,0,0.015411575213749284,0,0.0,1,2
0,3,1,0.39683337521990447,1,1,0.030253985132996517,2,0.2,0,2
0,2,0,0.2837396330736366,0,0,0.025374310111545468,0,0.0,1,2
0,1,0,0.7235486303091229,0,2,0.22109807522194713,1,0.2,0,3
1,1,0,0.6230208595124404,2,0,0.2608674266467732,0,0.2,0,3
0,3,0,0.4973611460165871,0,0,0.014102260811993537,1,0.0,1,3
0,1,0,0.5853229454636844,0,0,0.04994347384455151,0,0.0,1,3
0,3,0,0.4470972606182458,0,0,0.014630827210317115,0,0.0,1,3
1,3,0,0.24604171902488062,1,0,0.015468569817999833,0,0.1,0,2
0,2,0,0.39683337521990447,2,0,0.1434624456306609,0,0.2,0,2
0,2,0,0.3088715757728072,0,0,0.025374310111545468,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.015175789316712771,0,0.0,1,2
0,3,0,0.5350590600653431,0,0,0.015712553569072387,0,0.0,1,3
1,1,1,0.3465694898215632,1,0,0.10149724044618187,0,0.1,0,2
1,2,1,0.4973611460165871,1,1,0.0761229303346364,0,0.2,0,3
0,1,0,0.38426740387031916,1,0,0.10149724044618187,0,0.1,0,2
0,2,0,0.8743402865041467,0,0,0.020494635090094415,0,0.0,1,4
1,2,0,0.38426740387031916,0,0,0.025374310111545468,0,0.0,1,2
0,2,0,0.3465694898215632,0,0,0.0,0,0.0,1,2
0,3,0,0.22090977632570996,0,0,0.015175789316712771,0,0.0,1,1
0,3,0,0.3025885900980146,0,0,0.015712553569072387,0,0.0,1,2
1,3,1,0.22090977632570996,0,0,0.019209719063445922,0,0.0,1,1
0,3,1,0.5350590600653431,1,6,0.09154270340242172,0,0.7,0,3
1,1,0,0.4470972606182458,0,1,1.0,1,0.1,0,3
0,3,1,0.3465694898215632,0,0,0.01588334219482317,2,0.0,1,2
1,1,0,0.33400351847197784,0,0,0.1497654242623688,1,0.0,1,2
0,3,0,0.24604171902488062,0,0,0.01800600082915438,0,0.0,1,2
0,3,0,0.17064589092736868,5,2,0.09154270340242172,0,0.7,0,1
0,2,0,0.7486805730082935,1,1,0.0761229303346364,0,0.2,0,3
0,2,0,0.3088715757728072,1,2,0.08115719346076702,1,0.3,0,2
0,3,0,0.17064589092736868,4,1,0.07746484096553544,0,0.5,0,1
0,3,0,0.23347574767529528,0,0,0.019852079483269742,0,0.0,1,2
0,3,0,0.22090977632570996,0,0,0.015216388212891242,0,0.0,1,1
1,1,1,0.18321186227695402,0,1,0.41250332793836464,0,0.1,0,1
1,1,0,0.38426740387031916,1,0,0.11125659048908397,0,0.1,0,2
1,3,1,0.04498617743151546,0,1,0.026187654344120927,1,0.1,0,0
1,3,0,0.3465694898215632,0,0,0.11027245763075773,0,0.0,1,2
0,3,0,0.3088715757728072,0,0,0.014102260811993537,1,0.0,1,2
0,1,0,0.7486805730082935,0,0,0.051822148727810165,0,0.0,1,3
0,2,0,0.648152802211611,0,0,0.026350245115835676,0,0.0,1,3
0,3,0,0.5476250314149284,0,0,0.015712553569072387,0,0.0,1,3
1,3,1,0.3465694898215632,0,0,0.015094396337354966,2,0.0,1,2
0,1,0,0.610454888162855,1,1,0.21642978772242535,1,0.2,0,3
0,3,0,0.5224930887157577,0,0,0.014931805565640218,0,0.0,1,3
1,1,1,0.22090977632570996,1,0,0.4440992237022602,1,0.1,0,1
1,1,0,0.43453128926866047,0,0,0.05130978285055781,0,0.0,1,2
0,3,1,0.22090977632570996,0,1,0.028212719478023115,1,0.1,0,1
0,3,0,0.3088715757728072,0,0,0.01511079204542704,2,0.0,1,2
0,3,0,0.32143754712239253,1,0,0.015330377421392339,0,0.1,0,2
0,2,0,0.4847951746670017,0,0,0.050748620223090936,0,0.0,1,3
1,2,1,0.5601910027645137,0,0,0.026350245115835676,0,0.0,1,3
1,1,0,0.5224930887157577,0,0,0.05130978285055781,0,0.0,1,3
1,1,1,0.2711736617240513,0,0,0.29580589980036276,0,0.0,1,2
1,3,0,0.3465694898215632,1,1,0.029757819776815374,1,0.2,0,2
1,1,1,0.2963056044232219,0,0,0.09662576327876685,1,0.0,1,2
0,1,0,0.3465694898215632,0,0,0.051822148727810165,0,0.0,1,2
1,1,0,0.5978889168132696,1,0,0.10149724044618187,0,0.1,0,3
0,3,0,0.35913546117114853,0,0,0.018510168852370702,0,0.0,1,2
0,2,0,0.648152802211611,0,0,0.025374310111545468,0,0.0,1,3
0,3,0,0.23347574767529528,0,0,0.014931805565640218,0,0.0,1,2
1,1,1,0.4722292033174164,0,0,0.4440992237022602,1,0.0,1,3
1,2,1,0.33400351847197784,0,0,0.020494635090094415,0,0.0,1,2
0,3,0,0.3465694898215632,0,0,0.030253985132996517,2,0.0,1,2
0,3,0,0.4093993465694898,0,0,0.015175789316712771,0,0.0,1,2
1,2,1,0.0701181201306861,0,1,0.06441171028315387,0,0.1,0,0
0,3,0,0.20834380497612465,1,0,0.013768881414528002,0,0.1,0,1
0,2,0,0.42196531791907516,0,0,0.025374310111545468,0,0.0,1,2
0,2,0,0.6230208595124404,0,0,0.025374310111545468,0,0.0,1,3
1,1,0,0.33400351847197784,1,0,0.10364429745562033,0,0.1,0,2
0,3,0,0.24604171902488062,0,0,0.016908073949327893,0,0.0,1,2
1,2,1,0.37170143252073384,3,0,0.04098927018018883,0,0.3,0,2
1,3,1,0.3465694898215632,0,0,0.015102594191391002,2,0.0,1,2
0,2,0,0.3088715757728072,1,0,0.050748620223090936,0,0.1,0,2
0,3,1,0.3088715757728072,1,0,0.015468569817999833,0,0.1,0,2
1,1,1,0.35913546117114853,0,0,0.41250332793836464,0,0.0,1,2
0,3,0,0.13294797687861273,0,0,0.036670757786204655,1,0.0,1,0
0,2,0,0.3465694898215632,0,0,0.0,0,0.0,1,2
0,2,0,0.2837396330736366,0,0,0.025374310111545468,0,0.0,1,2
